Usage_ID,Equipment_ID,Operator_ID,Usage_Date,Hours_Used
USG-105212,EQ-1082,OP-UNKNOWN,2024-05-15,9.41
USG-105213,EQ-1106,OP-233,2023-05-23,8.89
USG-105214,EQ-1137,OP-257,2023-05-15,11.68
USG-105215,EQ-1092,OP-247,2024-04-17,6.59
USG-105217,EQ-1062,OP-203,2023-02-06,8.09
USG-105218,EQ-1008,OP-268,2023-01-27,7.49
USG-105219,EQ-1069,OP-245,2023-06-08,6.77
USG-105220,EQ-1010,OP-204,2023-01-12,10.42
USG-105221,EQ-1118,OP-227,2023-06-01,6.13
USG-105222,EQ-1104,OP-UNKNOWN,2024-04-03,10.53
USG-105225,EQ-1090,OP-247,2023-01-31,7.44
USG-105226,EQ-1078,OP-243,2024-04-26,11.26
USG-105227,EQ-1127,OP-255,2023-12-17,6.58
USG-105228,EQ-1099,OP-212,2023-11-17,3.9
USG-105229,EQ-1063,OP-258,2023-07-25,4.73
USG-105230,EQ-1105,OP-237,2023-05-23,5.34
USG-105231,EQ-1129,OP-223,2023-05-09,8.47
USG-105233,EQ-1032,OP-235,2024-01-28,10.08
USG-105235,EQ-1135,OP-273,2023-06-06,6.77
USG-105236,EQ-1098,OP-269,2023-05-11,11.69
USG-105237,EQ-1074,OP-264,2023-09-11,6.5
USG-105238,EQ-1101,OP-261,2023-08-03,6.44
USG-105239,EQ-1135,OP-231,2023-05-21,7.41
USG-105240,EQ-1116,OP-216,2024-03-09,6.14
USG-105241,EQ-1110,OP-251,2024-01-21,7.68
USG-105242,EQ-1093,OP-232,2023-03-06,7.92
USG-105243,EQ-1111,OP-263,2024-03-08,6.77
USG-105244,EQ-1107,OP-257,2023-06-13,6.77
USG-105245,EQ-1111,OP-227,2024-02-12,8.54
USG-105246,EQ-1124,OP-238,2024-03-14,11.64
USG-105247,EQ-1028,OP-245,2024-02-17,11.42
USG-105249,EQ-1009,OP-279,2023-12-21,6.31
USG-105250,EQ-1094,OP-227,2023-09-09,11.3
USG-105251,EQ-1091,OP-243,2023-12-30,11.39
USG-105252,EQ-1104,OP-243,2023-12-20,8.94
USG-105253,EQ-1006,OP-243,2024-05-02,6.77
USG-105254,EQ-1120,OP-260,2023-03-08,9.63
USG-105255,EQ-1146,OP-264,2024-03-26,6.77
USG-105256,EQ-1148,OP-220,2024-01-12,10.08
USG-105257,EQ-1104,OP-278,2023-04-10,9.67
USG-105258,EQ-1078,OP-222,2023-11-25,10.15
USG-105259,EQ-1050,OP-205,2023-01-29,5.68
USG-105260,EQ-1090,OP-263,2024-03-21,4.19
USG-105261,EQ-1027,OP-236,2023-10-16,5.59
USG-105262,EQ-1109,OP-202,2024-03-13,3.32
USG-105263,EQ-1088,OP-249,2023-11-07,6.5
USG-105264,EQ-1130,OP-206,2023-09-02,6.77
USG-105265,EQ-1055,OP-239,2024-02-27,6.77
USG-105266,EQ-1122,OP-222,2024-03-01,9.02
USG-105267,EQ-1071,OP-212,2023-10-10,8.56
USG-105268,EQ-1030,OP-222,2023-10-21,4.26
USG-105269,EQ-1027,OP-270,2023-08-25,4.26
USG-105270,EQ-1089,OP-210,2023-12-01,10.18
USG-105271,EQ-1015,OP-277,2024-05-02,6.04
USG-105272,EQ-1039,OP-237,2024-02-28,9.07
USG-105273,EQ-1073,OP-267,2023-09-14,9.05
USG-105274,EQ-1140,OP-241,2023-01-28,6.77
USG-105275,EQ-1045,OP-260,2024-02-09,11.95
USG-105276,EQ-1019,OP-245,2023-01-24,3.58
USG-105277,EQ-1037,OP-239,2023-12-12,8.76
USG-105278,EQ-1142,OP-262,2023-10-29,10.74
USG-105279,EQ-1068,OP-210,2024-02-15,6.08
USG-105280,EQ-1124,OP-263,2024-02-08,2.38
USG-105281,EQ-1113,OP-221,2023-11-02,9.84
USG-105282,EQ-1072,OP-240,2023-09-06,2.03
USG-105284,EQ-1071,OP-231,2023-08-22,5.93
USG-105285,EQ-1025,OP-250,2023-04-24,2.33
USG-105286,EQ-1053,OP-210,2023-01-16,6.87
USG-105287,EQ-1113,OP-211,2024-02-21,6.77
USG-105288,EQ-1016,OP-259,2023-05-21,11.49
USG-105289,EQ-1007,OP-229,2023-01-04,11.3
USG-105290,EQ-1113,OP-227,2023-05-01,8.15
USG-105291,EQ-1001,OP-237,2023-10-17,10.18
USG-105292,EQ-1040,OP-220,2024-05-01,1.66
USG-105295,EQ-1010,OP-260,2023-02-12,10.46
USG-105297,EQ-1028,OP-241,2023-11-09,11.17
USG-105298,EQ-1014,OP-219,2023-09-04,9.89
USG-105299,EQ-1070,OP-263,2023-09-06,10.4
USG-105300,EQ-1128,OP-242,2023-07-12,1.59
USG-105301,EQ-1045,OP-233,2024-01-23,4.27
USG-105302,EQ-1128,OP-214,2024-02-04,10.45
USG-105303,EQ-1132,OP-263,2023-02-25,7.36
USG-105304,EQ-1097,OP-271,2023-01-11,8.55
USG-105305,EQ-1090,OP-205,2023-10-13,7.26
USG-105306,EQ-1083,OP-233,2023-05-19,4.64
USG-105307,EQ-1035,OP-233,2024-01-28,9.81
USG-105309,EQ-1131,OP-222,2023-07-30,11.45
USG-105310,EQ-1075,OP-208,2023-07-30,2.72
USG-105311,EQ-1001,OP-248,2023-12-04,1.61
USG-105312,EQ-1019,OP-228,2023-08-07,8.55
USG-105313,EQ-1119,OP-213,2023-12-16,10.59
USG-105314,EQ-1082,OP-263,2023-10-08,10.64
USG-105315,EQ-1028,OP-268,2024-03-26,11.08
USG-105316,EQ-1045,OP-247,2023-07-05,8.06
USG-105317,EQ-1123,OP-255,2023-08-08,7.84
USG-105318,EQ-1045,OP-229,2023-06-03,3.66
USG-105319,EQ-1038,OP-220,2023-08-20,8.03
USG-105320,EQ-1050,OP-259,2024-04-11,2.07
USG-105321,EQ-1147,OP-205,2023-06-26,9.99
USG-105322,EQ-1100,OP-268,2024-03-16,8.55
USG-105323,EQ-1103,OP-207,2023-09-30,1.65
USG-105324,EQ-1009,OP-262,2024-02-26,10.42
USG-105325,EQ-1043,OP-250,2024-01-03,6.77
USG-105326,EQ-1086,OP-279,2023-02-24,10.94
USG-105327,EQ-1111,OP-219,2023-10-21,5.15
USG-105328,EQ-1049,OP-206,2023-03-09,10.55
USG-105329,EQ-1048,OP-207,2023-11-13,4.4
USG-105330,EQ-1140,OP-202,2023-07-18,6.77
USG-105331,EQ-1118,OP-271,2023-09-12,7.13
USG-105332,EQ-1073,OP-207,2023-01-27,4.89
USG-105333,EQ-1073,OP-230,2024-03-12,7.42
USG-105334,EQ-1001,OP-207,2023-04-26,8.33
USG-105335,EQ-1136,OP-263,2024-03-30,10.55
USG-105336,EQ-1120,OP-200,2023-05-26,11.76
USG-105337,EQ-1080,OP-231,2023-01-30,6.77
USG-105338,EQ-1135,OP-220,2024-03-10,2.69
USG-105339,EQ-1012,OP-206,2024-04-04,7.23
USG-105340,EQ-1125,OP-261,2023-04-18,1.5
USG-105341,EQ-1124,OP-248,2023-03-23,9.73
USG-105342,EQ-1088,OP-223,2023-01-07,7.13
USG-105343,EQ-1094,OP-214,2023-04-07,2.35
USG-105344,EQ-1141,OP-244,2023-01-07,11.83
USG-105345,EQ-1030,OP-234,2023-02-14,2.47
USG-105346,EQ-1032,OP-200,2023-09-10,11.76
USG-105347,EQ-1095,OP-254,2023-10-25,3.77
USG-105348,EQ-1121,OP-279,2023-03-16,7.5
USG-105349,EQ-1067,OP-265,2023-08-27,7.46
USG-105350,EQ-1094,OP-226,2023-11-05,5.35
USG-105351,EQ-1011,OP-219,2023-06-04,3.64
USG-105352,EQ-1076,OP-217,2023-11-27,2.23
USG-105353,EQ-1110,OP-236,2024-03-21,11.66
USG-105354,EQ-1049,OP-239,2024-04-06,11.68
USG-105355,EQ-1071,OP-253,2023-10-10,9.42
USG-105356,EQ-1027,OP-248,2023-12-26,11.78
USG-105357,EQ-1140,OP-252,2024-02-04,9.48
USG-105358,EQ-1002,OP-226,2023-05-04,7.01
USG-105359,EQ-1026,OP-249,2023-01-03,7.91
USG-105360,EQ-1039,OP-233,2023-03-01,9.64
USG-105361,EQ-1111,OP-254,2023-09-21,6.77
USG-105362,EQ-1039,OP-220,2023-08-26,7.86
USG-105363,EQ-1051,OP-203,2023-07-02,3.53
USG-105364,EQ-1142,OP-218,2023-04-14,7.42
USG-105365,EQ-1148,OP-237,2023-08-26,6.4
USG-105366,EQ-1101,OP-200,2023-10-16,9.86
USG-105367,EQ-1105,OP-251,2023-08-24,3.33
USG-105368,EQ-1017,OP-269,2024-04-30,6.77
USG-105369,EQ-1102,OP-264,2023-12-15,6.77
USG-105370,EQ-1124,OP-239,2024-01-08,7.22
USG-105371,EQ-1082,OP-202,2023-08-05,6.77
USG-105372,EQ-1034,OP-236,2023-02-21,6.29
USG-105373,EQ-1002,OP-205,2023-10-13,7.37
USG-105375,EQ-1146,OP-234,2024-04-04,4.18
USG-105376,EQ-1081,OP-258,2024-04-13,2.13
USG-105377,EQ-1017,OP-264,2023-12-19,9.35
USG-105378,EQ-1014,OP-277,2024-03-28,4.69
USG-105379,EQ-1135,OP-271,2023-01-05,7.0
USG-105381,EQ-1127,OP-210,2023-06-20,7.18
USG-105382,EQ-1060,OP-256,2023-04-13,3.25
USG-105383,EQ-1122,OP-249,2023-03-12,4.39
USG-105384,EQ-1063,OP-214,2023-09-12,3.87
USG-105385,EQ-1090,OP-278,2023-09-02,7.04
USG-105386,EQ-1112,OP-251,2023-05-10,4.99
USG-105387,EQ-1104,OP-217,2023-03-01,6.87
USG-105388,EQ-1109,OP-216,2023-06-11,4.66
USG-105389,EQ-1143,OP-251,2023-08-21,7.87
USG-105390,EQ-1041,OP-253,2023-08-30,6.77
USG-105391,EQ-1025,OP-233,2023-02-23,9.03
USG-105392,EQ-1142,OP-268,2023-09-27,2.92
USG-105393,EQ-1137,OP-277,2023-09-26,8.29
USG-105394,EQ-1128,OP-223,2023-10-16,2.41
USG-105395,EQ-1102,OP-234,2023-11-25,4.78
USG-105396,EQ-1020,OP-274,2023-03-24,8.08
USG-105398,EQ-1009,OP-255,2023-02-08,7.45
USG-105399,EQ-1001,OP-213,2023-08-09,7.73
USG-105400,EQ-1086,OP-231,2023-01-20,6.95
USG-105401,EQ-1102,OP-262,2024-01-08,8.75
USG-105402,EQ-1001,OP-240,2023-04-03,8.48
USG-105403,EQ-1129,OP-258,2023-12-18,6.74
USG-105404,EQ-1040,OP-250,2023-07-11,7.48
USG-105405,EQ-1114,OP-268,2023-12-14,2.19
USG-105406,EQ-1126,OP-232,2023-01-01,11.48
USG-105407,EQ-1045,OP-258,2023-08-04,4.76
USG-105408,EQ-1078,OP-252,2023-06-23,8.7
USG-105409,EQ-1081,OP-236,2023-09-13,4.27
USG-105410,EQ-1105,OP-UNKNOWN,2023-09-18,5.2
USG-105411,EQ-1140,OP-263,2023-06-25,7.39
USG-105412,EQ-1144,OP-223,2023-01-31,6.77
USG-105413,EQ-1082,OP-267,2024-01-13,9.51
USG-105414,EQ-1025,OP-235,2024-01-09,4.08
USG-105415,EQ-1034,OP-263,2023-08-23,9.63
USG-105416,EQ-1037,OP-239,2023-06-26,11.46
USG-105417,EQ-1072,OP-206,2023-06-01,11.4
USG-105418,EQ-1100,OP-279,2023-09-04,9.26
USG-105419,EQ-1075,OP-201,2023-07-29,8.42
USG-105420,EQ-1008,OP-256,2023-10-14,7.94
USG-105421,EQ-1145,OP-248,2023-11-22,6.78
USG-105422,EQ-1129,OP-277,2023-08-29,6.77
USG-105423,EQ-1046,OP-275,2023-06-02,6.43
USG-105424,EQ-1022,OP-267,2024-01-16,11.87
USG-105425,EQ-1089,OP-218,2024-01-30,4.29
USG-105426,EQ-1119,OP-265,2024-01-31,3.77
USG-105427,EQ-1061,OP-278,2023-11-29,6.22
USG-105428,EQ-1068,OP-279,2023-01-11,8.76
USG-105430,EQ-1038,OP-265,2023-02-10,6.71
USG-105431,EQ-1149,OP-259,2023-11-22,6.77
USG-105432,EQ-1007,OP-279,2023-07-09,8.2
USG-105433,EQ-1098,OP-223,2023-08-16,8.99
USG-105434,EQ-1051,OP-242,2023-08-20,6.71
USG-105435,EQ-1065,OP-205,2023-09-04,9.3
USG-105436,EQ-1112,OP-266,2023-09-13,8.85
USG-105437,EQ-1111,OP-224,2023-07-19,6.95
USG-105438,EQ-1068,OP-275,2023-10-07,11.1
USG-105439,EQ-1145,OP-221,2023-07-24,1.69
USG-105440,EQ-1090,OP-277,2024-01-06,11.25
USG-105442,EQ-1052,OP-257,2023-10-21,9.83
USG-105443,EQ-1076,OP-242,2024-04-04,6.77
USG-105444,EQ-1024,OP-248,2023-07-04,9.93
USG-105445,EQ-1011,OP-267,2023-08-06,7.41
USG-105446,EQ-1133,OP-259,2023-01-29,8.18
USG-105447,EQ-1058,OP-206,2024-03-23,2.5
USG-105448,EQ-1084,OP-263,2024-03-03,3.69
USG-105449,EQ-1119,OP-221,2023-12-29,4.51
USG-105450,EQ-1098,OP-222,2023-07-22,6.5
USG-105451,EQ-1019,OP-244,2023-03-25,3.67
USG-105452,EQ-1006,OP-257,2023-11-05,10.54
USG-105453,EQ-1068,OP-214,2023-10-31,4.34
USG-105454,EQ-1147,OP-249,2023-04-01,7.31
USG-105456,EQ-1058,OP-252,2023-09-28,2.12
USG-105457,EQ-1138,OP-211,2023-11-27,11.35
USG-105458,EQ-1136,OP-216,2023-01-10,4.38
USG-105459,EQ-1095,OP-209,2023-11-14,6.32
USG-105460,EQ-1002,OP-242,2023-01-28,11.95
USG-105461,EQ-1000,OP-250,2023-12-01,8.79
USG-105462,EQ-1107,OP-250,2023-07-05,9.11
USG-105463,EQ-1122,OP-238,2023-02-12,6.05
USG-105464,EQ-1005,OP-219,2023-05-04,4.62
USG-105465,EQ-1047,OP-262,2023-11-22,2.53
USG-105466,EQ-1085,OP-259,2023-04-23,4.88
USG-105467,EQ-1075,OP-276,2023-01-01,2.24
USG-105468,EQ-1106,OP-225,2023-02-01,5.47
USG-105469,EQ-1014,OP-206,2023-08-10,2.07
USG-105470,EQ-1117,OP-273,2023-01-31,8.4
USG-105471,EQ-1120,OP-255,2023-12-12,11.78
USG-105472,EQ-1008,OP-279,2023-07-18,4.35
USG-105473,EQ-1017,OP-219,2023-11-06,1.69
USG-105474,EQ-1125,OP-239,2023-12-31,7.16
USG-105475,EQ-1039,OP-227,2023-08-22,7.08
USG-105476,EQ-1110,OP-257,2023-05-10,8.81
USG-105478,EQ-1090,OP-UNKNOWN,2024-02-20,9.92
USG-105479,EQ-1115,OP-211,2023-02-03,9.53
USG-105480,EQ-1016,OP-268,2023-03-23,4.58
USG-105481,EQ-1078,OP-215,2023-11-25,6.77
USG-105482,EQ-1014,OP-221,2023-12-06,2.61
USG-105484,EQ-1016,OP-265,2024-01-08,9.98
USG-105485,EQ-1006,OP-256,2023-11-01,4.71
USG-105486,EQ-1015,OP-269,2023-02-03,3.84
USG-105488,EQ-1041,OP-268,2023-11-02,10.36
USG-105489,EQ-1012,OP-266,2023-02-07,4.74
USG-105491,EQ-1071,OP-200,2023-07-29,7.35
USG-105492,EQ-1132,OP-244,2023-10-11,1.62
USG-105493,EQ-1122,OP-275,2024-05-14,3.35
USG-105494,EQ-1008,OP-225,2023-02-12,6.96
USG-105495,EQ-1114,OP-271,2023-11-08,8.71
USG-105496,EQ-1119,OP-212,2023-11-09,5.14
USG-105497,EQ-1054,OP-246,2023-02-08,6.77
USG-105499,EQ-1124,OP-260,2023-01-29,10.43
USG-105500,EQ-1129,OP-278,2023-12-04,4.27
USG-105501,EQ-1065,OP-223,2023-02-16,2.73
USG-105502,EQ-1086,OP-277,2023-05-22,5.39
USG-105503,EQ-1053,OP-246,2023-07-08,11.01
USG-105504,EQ-1092,OP-UNKNOWN,2024-01-24,2.73
USG-105505,EQ-1042,OP-219,2023-12-15,4.43
USG-105506,EQ-1037,OP-226,2023-10-19,9.81
USG-105507,EQ-1083,OP-221,2023-10-10,3.84
USG-105509,EQ-1132,OP-237,2023-01-22,3.17
USG-105510,EQ-1093,OP-266,2023-08-14,10.61
USG-105511,EQ-1005,OP-220,2023-11-19,11.49
USG-105512,EQ-1097,OP-UNKNOWN,2023-01-31,10.18
USG-105513,EQ-1036,OP-210,2024-05-12,10.42
USG-105514,EQ-1094,OP-217,2023-11-22,11.88
USG-105515,EQ-1076,OP-236,2024-04-24,5.04
USG-105516,EQ-1139,OP-253,2023-04-19,11.87
USG-105517,EQ-1137,OP-267,2023-01-16,10.42
USG-105518,EQ-1047,OP-274,2023-10-09,6.77
USG-105519,EQ-1038,OP-228,2023-12-04,10.19
USG-105520,EQ-1093,OP-262,2024-02-10,4.53
USG-105521,EQ-1083,OP-219,2024-04-25,6.77
USG-105522,EQ-1052,OP-252,2024-03-01,11.82
USG-105523,EQ-1098,OP-266,2023-01-30,10.77
USG-105524,EQ-1110,OP-225,2023-11-06,1.89
USG-105525,EQ-1135,OP-219,2023-11-12,11.73
USG-105526,EQ-1096,OP-UNKNOWN,2023-12-22,8.86
USG-105527,EQ-1027,OP-231,2023-08-04,5.28
USG-105528,EQ-1106,OP-240,2023-11-17,7.94
USG-105529,EQ-1054,OP-270,2023-09-28,9.83
USG-105531,EQ-1000,OP-236,2023-11-02,3.65
USG-105532,EQ-1062,OP-252,2023-09-19,11.81
USG-105533,EQ-1073,OP-234,2023-04-18,9.69
USG-105534,EQ-1044,OP-263,2023-09-11,7.37
USG-105535,EQ-1018,OP-209,2023-12-17,6.77
USG-105536,EQ-1131,OP-230,2023-01-24,7.48
USG-105538,EQ-1134,OP-260,2023-05-23,8.99
USG-105539,EQ-1058,OP-220,2024-05-08,6.13
USG-105540,EQ-1055,OP-227,2023-02-24,2.69
USG-105541,EQ-1004,OP-231,2024-03-20,7.02
USG-105542,EQ-1020,OP-278,2024-02-20,1.76
USG-105543,EQ-1097,OP-258,2023-03-27,10.83
USG-105544,EQ-1147,OP-212,2024-04-23,10.17
USG-105545,EQ-1046,OP-208,2023-04-26,3.14
USG-105546,EQ-1004,OP-257,2024-03-05,6.77
USG-105547,EQ-1143,OP-211,2024-03-02,6.77
USG-105548,EQ-1070,OP-249,2023-02-12,5.73
USG-105549,EQ-1126,OP-262,2023-03-22,5.33
USG-105550,EQ-1146,OP-200,2023-08-11,8.74
USG-105551,EQ-1089,OP-226,2023-05-07,8.96
USG-105552,EQ-1083,OP-204,2023-06-09,5.47
USG-105553,EQ-1062,OP-246,2023-12-07,5.05
USG-105554,EQ-1032,OP-250,2023-08-15,11.31
USG-105555,EQ-1038,OP-200,2023-09-02,3.62
USG-105556,EQ-1107,OP-230,2023-05-02,5.53
USG-105557,EQ-1132,OP-246,2023-09-04,2.56
USG-105558,EQ-1129,OP-UNKNOWN,2023-06-01,2.57
USG-105559,EQ-1096,OP-205,2023-02-17,4.03
USG-105560,EQ-1100,OP-202,2023-04-26,10.99
USG-105561,EQ-1092,OP-237,2023-07-18,3.19
USG-105562,EQ-1027,OP-276,2023-01-11,2.5
USG-105563,EQ-1026,OP-270,2024-04-21,1.67
USG-105564,EQ-1124,OP-204,2023-08-22,11.82
USG-105565,EQ-1041,OP-259,2023-08-31,4.45
USG-105566,EQ-1100,OP-218,2023-12-11,11.43
USG-105567,EQ-1110,OP-268,2024-03-26,10.23
USG-105568,EQ-1042,OP-UNKNOWN,2024-03-30,11.43
USG-105569,EQ-1020,OP-229,2023-07-16,4.49
USG-105570,EQ-1075,OP-237,2024-02-07,10.54
USG-105571,EQ-1149,OP-237,2023-06-22,5.31
USG-105572,EQ-1003,OP-206,2023-01-26,1.69
USG-105573,EQ-1149,OP-260,2023-04-11,11.13
USG-105574,EQ-1114,OP-275,2023-05-11,1.9
USG-105575,EQ-1006,OP-220,2023-05-14,2.72
USG-105576,EQ-1076,OP-219,2024-03-04,6.77
USG-105577,EQ-1125,OP-254,2023-01-07,5.02
USG-105578,EQ-1051,OP-210,2023-04-07,5.92
USG-105579,EQ-1139,OP-273,2023-06-27,6.77
USG-105580,EQ-1008,OP-231,2024-05-15,5.19
USG-105581,EQ-1141,OP-214,2023-08-17,9.43
USG-105582,EQ-1103,OP-213,2023-01-14,10.84
USG-105583,EQ-1149,OP-245,2023-08-11,2.14
USG-105584,EQ-1097,OP-235,2024-01-05,6.53
USG-105585,EQ-1142,OP-248,2023-03-28,6.77
USG-105586,EQ-1090,OP-209,2023-11-29,4.71
USG-105587,EQ-1146,OP-219,2023-07-02,6.77
USG-105588,EQ-1043,OP-215,2023-01-05,5.02
USG-105589,EQ-1064,OP-219,2023-06-15,4.08
USG-105590,EQ-1138,OP-243,2024-03-02,11.63
USG-105591,EQ-1144,OP-267,2023-01-19,10.49
USG-105592,EQ-1010,OP-243,2023-10-04,3.8
USG-105594,EQ-1121,OP-251,2023-10-31,2.18
USG-105595,EQ-1031,OP-242,2023-01-07,7.58
USG-105596,EQ-1090,OP-237,2024-05-12,11.33
USG-105597,EQ-1111,OP-214,2024-03-31,9.88
USG-105598,EQ-1141,OP-231,2023-03-01,4.83
USG-105599,EQ-1105,OP-277,2023-06-11,3.22
USG-105600,EQ-1104,OP-260,2023-04-22,3.9
USG-105601,EQ-1048,OP-278,2023-02-10,4.93
USG-105602,EQ-1082,OP-213,2024-04-18,6.77
USG-105603,EQ-1048,OP-257,2023-07-23,3.08
USG-105604,EQ-1129,OP-270,2023-02-13,1.85
USG-105605,EQ-1022,OP-260,2024-10-02,3.45
USG-105606,EQ-1061,OP-227,2023-08-25,6.77
USG-105607,EQ-1019,OP-233,2023-04-09,10.52
USG-105608,EQ-1030,OP-271,2023-03-15,6.77
USG-105609,EQ-1073,OP-221,2023-01-13,7.16
USG-105610,EQ-1058,OP-239,2023-03-03,11.28
USG-105611,EQ-1106,OP-257,2024-04-07,8.35
USG-105612,EQ-1131,OP-275,2023-04-01,8.19
USG-105614,EQ-1140,OP-260,2023-09-17,5.75
USG-105615,EQ-1002,OP-206,2024-03-31,10.92
USG-105616,EQ-1009,OP-216,2023-05-25,9.01
USG-105617,EQ-1043,OP-259,2023-04-16,11.24
USG-105618,EQ-1117,OP-255,2024-03-03,3.55
USG-105619,EQ-1021,OP-217,2024-01-26,6.96
USG-105620,EQ-1078,OP-229,2023-01-02,9.76
USG-105621,EQ-1145,OP-210,2023-07-25,7.6
USG-105622,EQ-1050,OP-252,2023-10-12,3.96
USG-105623,EQ-1033,OP-220,2023-11-22,7.36
USG-105624,EQ-1093,OP-226,2023-12-04,6.79
USG-105625,EQ-1044,OP-250,2023-09-07,6.77
USG-105626,EQ-1128,OP-260,2024-01-24,3.12
USG-105627,EQ-1003,OP-252,2024-04-12,6.84
USG-105629,EQ-1062,OP-228,2023-11-05,8.16
USG-105630,EQ-1014,OP-219,2024-05-09,6.2
USG-105631,EQ-1024,OP-273,2023-06-28,10.19
USG-105632,EQ-1132,OP-231,2024-04-29,6.11
USG-105633,EQ-1130,OP-210,2023-06-24,10.23
USG-105634,EQ-1040,OP-206,2024-02-23,1.81
USG-105635,EQ-1071,OP-204,2023-02-13,10.41
USG-105636,EQ-1000,OP-256,2023-02-23,3.16
USG-105637,EQ-1051,OP-216,2023-05-26,4.96
USG-105638,EQ-1114,OP-271,2023-08-06,3.82
USG-105639,EQ-1115,OP-252,2023-01-13,3.48
USG-105640,EQ-1084,OP-230,2023-07-28,2.02
USG-105641,EQ-1121,OP-252,2023-10-31,11.56
USG-105642,EQ-1062,OP-260,2024-01-15,9.7
USG-105643,EQ-1129,OP-228,2023-06-25,6.71
USG-105644,EQ-1144,OP-278,2023-05-22,5.85
USG-105645,EQ-1131,OP-224,2023-08-14,7.44
USG-105646,EQ-1096,OP-216,2023-05-18,6.77
USG-105647,EQ-1099,OP-207,2023-03-21,6.93
USG-105648,EQ-1142,OP-209,2024-04-12,1.54
USG-105649,EQ-1105,OP-220,2023-10-29,9.82
USG-105651,EQ-1002,OP-248,2023-06-13,7.0
USG-105652,EQ-1026,OP-275,2023-08-25,6.77
USG-105654,EQ-1120,OP-275,2023-05-29,2.19
USG-105655,EQ-1095,OP-246,2023-06-13,3.73
USG-105656,EQ-1018,OP-263,2023-12-09,6.77
USG-105657,EQ-1015,OP-243,2023-06-11,8.07
USG-105658,EQ-1072,OP-273,2023-07-27,6.77
USG-105659,EQ-1097,OP-252,2024-03-25,2.2
USG-105660,EQ-1020,OP-251,2023-01-11,4.56
USG-105662,EQ-1099,OP-257,2023-06-18,5.3
USG-105663,EQ-1004,OP-224,2023-05-18,1.72
USG-105664,EQ-1134,OP-239,2023-11-08,7.68
USG-105665,EQ-1012,OP-214,2023-09-21,7.34
USG-105666,EQ-1074,OP-224,2023-08-03,7.03
USG-105667,EQ-1026,OP-249,2023-03-03,10.6
USG-105668,EQ-1042,OP-277,2023-04-17,8.72
USG-105669,EQ-1017,OP-210,2024-02-10,8.99
USG-105670,EQ-1112,OP-276,2023-01-16,5.1
USG-105671,EQ-1142,OP-231,2023-01-30,5.9
USG-105672,EQ-1134,OP-256,2023-12-24,2.65
USG-105673,EQ-1072,OP-251,2023-09-06,11.97
USG-105674,EQ-1148,OP-225,2024-01-16,4.35
USG-105675,EQ-1122,OP-210,2023-10-29,9.68
USG-105676,EQ-1030,OP-203,2024-03-04,8.54
USG-105677,EQ-1137,OP-235,2024-04-06,9.24
USG-105678,EQ-1114,OP-235,2024-05-04,5.56
USG-105679,EQ-1139,OP-264,2023-11-06,10.65
USG-105680,EQ-1122,OP-229,2023-10-17,4.62
USG-105681,EQ-1061,OP-204,2024-01-17,7.9
USG-105682,EQ-1074,OP-235,2023-04-06,5.3
USG-105683,EQ-1038,OP-252,2023-02-02,6.33
USG-105684,EQ-1140,OP-207,2023-08-22,7.94
USG-105685,EQ-1064,OP-200,2023-05-03,7.37
USG-105686,EQ-1058,OP-266,2024-05-01,8.6
USG-105688,EQ-1091,OP-224,2023-10-22,10.3
USG-105689,EQ-1044,OP-250,2024-05-10,11.27
USG-105690,EQ-1122,OP-238,2024-01-31,4.07
USG-105691,EQ-1122,OP-208,2023-09-23,9.18
USG-105692,EQ-1135,OP-251,2024-04-06,7.4
USG-105693,EQ-1136,OP-201,2024-04-25,5.81
USG-105694,EQ-1132,OP-203,2023-11-09,10.0
USG-105695,EQ-1124,OP-240,2023-04-26,11.53
USG-105697,EQ-1138,OP-209,2023-12-25,4.12
USG-105698,EQ-1129,OP-201,2024-04-14,3.21
USG-105700,EQ-1010,OP-210,2023-11-04,2.44
USG-105701,EQ-1034,OP-201,2024-05-01,11.24
USG-105702,EQ-1083,OP-234,2023-12-22,6.93
USG-105703,EQ-1023,OP-222,2023-09-03,11.53
USG-105704,EQ-1050,OP-228,2023-05-03,10.34
USG-105705,EQ-1039,OP-UNKNOWN,2023-10-10,6.2
USG-105706,EQ-1021,OP-222,2024-03-28,9.01
USG-105707,EQ-1106,OP-201,2023-04-20,8.18
USG-105708,EQ-1124,OP-223,2023-11-23,3.73
USG-105709,EQ-1109,OP-246,2023-05-25,6.77
USG-105710,EQ-1015,OP-269,2023-05-24,8.59
USG-105711,EQ-1077,OP-209,2024-03-22,6.89
USG-105712,EQ-1130,OP-214,2024-04-02,5.01
USG-105713,EQ-1067,OP-243,2023-11-19,2.82
USG-105714,EQ-1108,OP-200,2023-09-12,10.27
USG-105715,EQ-1129,OP-258,2024-02-12,6.77
USG-105716,EQ-1065,OP-259,2023-12-11,10.63
USG-105717,EQ-1095,OP-268,2024-03-28,2.04
USG-105718,EQ-1080,OP-253,2023-12-31,5.72
USG-105719,EQ-1110,OP-279,2024-04-29,7.71
USG-105720,EQ-1112,OP-230,2024-09-02,7.12
USG-105721,EQ-1058,OP-276,2024-02-05,9.46
USG-105722,EQ-1082,OP-202,2023-02-01,11.07
USG-105723,EQ-1027,OP-206,2024-05-04,1.66
USG-105724,EQ-1048,OP-204,2023-05-03,9.52
